#iRMS=0.001250443514 0
lk   ukf_m4v   uks_m4v fh        fse	fl
12750.0  5.212760  0.000000  0.000000  5.212760  0.000000
12755.0  5.210994  0.000000  0.000000  5.210994  0.000000
12760.0  5.209224  0.000000  0.000000  5.209224  0.000000
12765.0  5.207449  0.000000  0.000000  5.207449  0.000000
12770.0  5.205670  0.000000  0.000000  5.205670  0.000000
12775.0  5.203888  0.000000  0.000000  5.203888  0.000000
12780.0  5.202102  0.000000  0.000000  5.202102  0.000000
12785.0  5.200311  0.000000  0.000000  5.200311  0.000000
12790.0  5.198516  0.000000  0.000000  5.198516  0.000000
12795.0  5.196717  0.000000  0.000000  5.196717  0.000000
12800.0  5.194915  0.000000  0.000000  5.194915  0.000000
12805.0  5.193108  0.000000  0.000000  5.193108  0.000000
12810.0  5.191298  0.000000  0.000000  5.191298  0.000000
12815.0  5.189483  0.000000  0.000000  5.189483  0.000000
12820.0  5.187664  0.000000  0.000000  5.187664  0.000000
12825.0  5.185841  0.000000  0.000000  5.185841  0.000000
12830.0  5.184014  0.000000  0.000000  5.184014  0.000000
12835.0  5.182183  0.000000  0.000000  5.182183  0.000000
12840.0  5.180349  0.000000  0.000000  5.180349  0.000000
12845.0  5.178511  0.000000  0.000000  5.178511  0.000000
12850.0  5.176669  0.000000  0.000000  5.176669  0.000000
12855.0  5.174822  0.000000  0.000000  5.174822  0.000000
12860.0  5.172971  0.000000  0.000000  5.172971  0.000000
12865.0  5.171117  0.000000  0.000000  5.171117  0.000000
12870.0  5.169260  0.000000  0.000000  5.169260  0.000000
12875.0  5.167397  0.000000  0.000000  5.167397  0.000000
12880.0  5.165532  0.000000  0.000000  5.165532  0.000000
12885.0  5.163662  0.000000  0.000000  5.163662  0.000000
12890.0  5.161789  0.000000  0.000000  5.161789  0.000000
12895.0  5.159911  0.000000  0.000000  5.159911  0.000000
12900.0  5.158030  0.000000  0.000000  5.158030  0.000000
12905.0  5.156144  0.000000  0.000000  5.156144  0.000000
12910.0  5.154255  0.000000  0.000000  5.154255  0.000000
12915.0  5.152363  0.000000  0.000000  5.152363  0.000000
12920.0  5.150467  0.000000  0.000000  5.150467  0.000000
12925.0  5.148567  0.000000  0.000000  5.148567  0.000000
12930.0  5.146663  0.000000  0.000000  5.146663  0.000000
12935.0  5.144754  0.000000  0.000000  5.144754  0.000000
12940.0  5.142842  0.000000  0.000000  5.142842  0.000000
12945.0  5.140927  0.000000  0.000000  5.140927  0.000000
12950.0  5.139008  0.000000  0.000000  5.139008  0.000000
12955.0  5.137085  0.000000  0.000000  5.137085  0.000000
12960.0  5.135158  0.000000  0.000000  5.135158  0.000000
12965.0  5.133228  0.000000  0.000000  5.133228  0.000000
12970.0  5.131294  0.000000  0.000000  5.131294  0.000000
12975.0  5.129356  0.000000  0.000000  5.129356  0.000000
12980.0  5.127414  0.000000  0.000000  5.127414  0.000000
12985.0  5.125469  0.000000  0.000000  5.125469  0.000000
12990.0  5.123520  0.000000  0.000000  5.123520  0.000000
12995.0  5.121567  0.000000  0.000000  5.121567  0.000000
13000.0  5.119610  0.000000  0.000000  5.119610  0.000000
13005.0  5.117651  0.000000  0.000000  5.117651  0.000000
13010.0  5.115687  0.000000  0.000000  5.115687  0.000000
13015.0  5.113720  0.000000  0.000000  5.113720  0.000000
13020.0  5.111749  0.000000  0.000000  5.111749  0.000000
13025.0  5.109775  0.000000  0.000000  5.109775  0.000000
13030.0  5.107796  0.000000  0.000000  5.107796  0.000000
13035.0  5.105814  0.000000  0.000000  5.105814  0.000000
13040.0  5.103828  0.000000  0.000000  5.103828  0.000000
13045.0  5.101840  0.000000  0.000000  5.101840  0.000000
13050.0  5.099847  0.000000  0.000000  5.099847  0.000000
13055.0  5.097851  0.000000  0.000000  5.097851  0.000000
13060.0  5.095851  0.000000  0.000000  5.095851  0.000000
13065.0  5.093848  0.000000  0.000000  5.093848  0.000000
13070.0  5.091841  0.000000  0.000000  5.091841  0.000000
13075.0  5.089830  0.000000  0.000000  5.089830  0.000000
13080.0  5.087816  0.000000  0.000000  5.087816  0.000000
13085.0  5.085798  0.000000  0.000000  5.085798  0.000000
13090.0  5.083777  0.000000  0.000000  5.083777  0.000000
13095.0  5.081753  0.000000  0.000000  5.081753  0.000000
13100.0  5.079724  0.000000  0.000000  5.079724  0.000000
13105.0  5.077693  0.000000  0.000000  5.077693  0.000000
13110.0  5.075658  0.000000  0.000000  5.075658  0.000000
13115.0  5.073619  0.000000  0.000000  5.073619  0.000000
13120.0  5.071577  0.000000  0.000000  5.071577  0.000000
13125.0  5.069531  0.000000  0.000000  5.069531  0.000000
13130.0  5.067482  0.000000  0.000000  5.067482  0.000000
13135.0  5.065430  0.000000  0.000000  5.065430  0.000000
13140.0  5.063374  0.000000  0.000000  5.063374  0.000000
13145.0  5.061315  0.000000  0.000000  5.061315  0.000000
13150.0  5.059252  0.000000  0.000000  5.059252  0.000000
13155.0  5.057186  0.000000  0.000000  5.057186  0.000000
13160.0  5.055117  0.000000  0.000000  5.055117  0.000000
13165.0  5.053044  0.000000  0.000000  5.053044  0.000000
13170.0  5.050967  0.000000  0.000000  5.050967  0.000000
13175.0  5.048887  0.000000  0.000000  5.048887  0.000000
13180.0  5.046804  0.000000  0.000000  5.046804  0.000000
13185.0  5.044718  0.000000  0.000000  5.044718  0.000000
13190.0  5.042628  0.000000  0.000000  5.042628  0.000000
13195.0  5.040535  0.000000  0.000000  5.040535  0.000000
13200.0  5.038439  0.000000  0.000000  5.038439  0.000000
13205.0  5.036338  0.000000  0.000000  5.036338  0.000000
13210.0  5.034235  0.000000  0.000000  5.034235  0.000000
13215.0  5.032129  0.000000  0.000000  5.032129  0.000000
13220.0  5.030019  0.000000  0.000000  5.030019  0.000000
13225.0  5.027906  0.000000  0.000000  5.027906  0.000000
13230.0  5.025789  0.000000  0.000000  5.025789  0.000000
13235.0  5.023670  0.000000  0.000000  5.023670  0.000000
13240.0  5.021547  0.000000  0.000000  5.021547  0.000000
13245.0  5.019421  0.000000  0.000000  5.019421  0.000000
13250.0  5.017291  0.000000  0.000000  5.017291  0.000000
13255.0  5.015158  0.000000  0.000000  5.015158  0.000000
13260.0  5.013023  0.000000  0.000000  5.013023  0.000000
13265.0  5.010884  0.000000  0.000000  5.010884  0.000000
13270.0  5.008741  0.000000  0.000000  5.008741  0.000000
13275.0  5.006595  0.000000  0.000000  5.006595  0.000000
13280.0  5.004447  0.000000  0.000000  5.004447  0.000000
13285.0  5.002294  0.000000  0.000000  5.002294  0.000000
13290.0  5.000139  0.000000  0.000000  5.000139  0.000000
13295.0  4.997981  0.000000  0.000000  4.997981  0.000000
13300.0  4.995820  0.000000  0.000000  4.995820  0.000000
13305.0  4.993655  0.000000  0.000000  4.993655  0.000000
13310.0  4.991487  0.000000  0.000000  4.991487  0.000000
13315.0  4.989316  0.000000  0.000000  4.989316  0.000000
13320.0  4.987142  0.000000  0.000000  4.987142  0.000000
13325.0  4.984964  0.000000  0.000000  4.984964  0.000000
13330.0  4.982784  0.000000  0.000000  4.982784  0.000000
13335.0  4.980600  0.000000  0.000000  4.980600  0.000000
13340.0  4.978414  0.000000  0.000000  4.978414  0.000000
13345.0  4.976224  0.000000  0.000000  4.976224  0.000000
13350.0  4.974031  0.000000  0.000000  4.974031  0.000000
13355.0  4.971836  0.000000  0.000000  4.971836  0.000000
13360.0  4.969636  0.000000  0.000000  4.969636  0.000000
13365.0  4.967434  0.000000  0.000000  4.967434  0.000000
13370.0  4.965230  0.000000  0.000000  4.965230  0.000000
13375.0  4.963021  0.000000  0.000000  4.963021  0.000000
13380.0  4.960810  0.000000  0.000000  4.960810  0.000000
13385.0  4.958596  0.000000  0.000000  4.958596  0.000000
13390.0  4.956379  0.000000  0.000000  4.956379  0.000000
13395.0  4.954159  0.000000  0.000000  4.954159  0.000000
13400.0  4.951936  0.000000  0.000000  4.951936  0.000000
13405.0  4.949709  0.000000  0.000000  4.949709  0.000000
13410.0  4.947480  0.000000  0.000000  4.947480  0.000000
13415.0  4.945248  0.000000  0.000000  4.945248  0.000000
13420.0  4.943013  0.000000  0.000000  4.943013  0.000000
13425.0  4.940774  0.000000  0.000000  4.940774  0.000000
13430.0  4.938534  0.000000  0.000000  4.938534  0.000000
13435.0  4.936290  0.000000  0.000000  4.936290  0.000000
13440.0  4.934043  0.000000  0.000000  4.934043  0.000000
13445.0  4.931793  0.000000  0.000000  4.931793  0.000000
13450.0  4.929540  0.000000  0.000000  4.929540  0.000000
13455.0  4.927284  0.000000  0.000000  4.927284  0.000000
13460.0  4.925025  0.000000  0.000000  4.925025  0.000000
13465.0  4.922764  0.000000  0.000000  4.922764  0.000000
13470.0  4.920500  0.000000  0.000000  4.920500  0.000000
13475.0  4.918233  0.000000  0.000000  4.918233  0.000000
13480.0  4.915963  0.000000  0.000000  4.915963  0.000000
13485.0  4.913690  0.000000  0.000000  4.913690  0.000000
13490.0  4.911414  0.000000  0.000000  4.911414  0.000000
13495.0  4.909135  0.000000  0.000000  4.909135  0.000000
13500.0  4.906853  0.000000  0.000000  4.906853  0.000000
13505.0  4.904569  0.000000  0.000000  4.904569  0.000000
13510.0  4.902282  0.000000  0.000000  4.902282  0.000000
13515.0  4.899992  0.000000  0.000000  4.899992  0.000000
13520.0  4.897699  0.000000  0.000000  4.897699  0.000000
13525.0  4.895404  0.000000  0.000000  4.895404  0.000000
13530.0  4.893106  0.000000  0.000000  4.893106  0.000000
13535.0  4.890804  0.000000  0.000000  4.890804  0.000000
13540.0  4.888500  0.000000  0.000000  4.888500  0.000000
13545.0  4.886194  0.000000  0.000000  4.886194  0.000000
13550.0  4.883884  0.000000  0.000000  4.883884  0.000000
13555.0  4.881572  0.000000  0.000000  4.881572  0.000000
13560.0  4.879257  0.000000  0.000000  4.879257  0.000000
13565.0  4.876940  0.000000  0.000000  4.876940  0.000000
13570.0  4.874619  0.000000  0.000000  4.874619  0.000000
13575.0  4.872296  0.000000  0.000000  4.872296  0.000000
13580.0  4.869970  0.000000  0.000000  4.869970  0.000000
13585.0  4.867642  0.000000  0.000000  4.867642  0.000000
13590.0  4.865311  0.000000  0.000000  4.865311  0.000000
13595.0  4.862978  0.000000  0.000000  4.862978  0.000000
13600.0  4.860641  0.000000  0.000000  4.860641  0.000000
13605.0  4.858302  0.000000  0.000000  4.858302  0.000000
13610.0  4.855960  0.000000  0.000000  4.855960  0.000000
13615.0  4.853616  0.000000  0.000000  4.853616  0.000000
13620.0  4.851269  0.000000  0.000000  4.851269  0.000000
13625.0  4.848919  0.000000  0.000000  4.848919  0.000000
13630.0  4.846567  0.000000  0.000000  4.846567  0.000000
13635.0  4.844212  0.000000  0.000000  4.844212  0.000000
13640.0  4.841854  0.000000  0.000000  4.841854  0.000000
13645.0  4.839494  0.000000  0.000000  4.839494  0.000000
13650.0  4.837132  0.000000  0.000000  4.837132  0.000000
13655.0  4.834766  0.000000  0.000000  4.834766  0.000000
13660.0  4.832398  0.000000  0.000000  4.832398  0.000000
13665.0  4.830028  0.000000  0.000000  4.830028  0.000000
13670.0  4.827655  0.000000  0.000000  4.827655  0.000000
13675.0  4.825280  0.000000  0.000000  4.825280  0.000000
13680.0  4.822902  0.000000  0.000000  4.822902  0.000000
13685.0  4.820522  0.000000  0.000000  4.820522  0.000000
13690.0  4.818139  0.000000  0.000000  4.818139  0.000000
13695.0  4.815753  0.000000  0.000000  4.815753  0.000000
13700.0  4.813365  0.000000  0.000000  4.813365  0.000000
13705.0  4.810975  0.000000  0.000000  4.810975  0.000000
13710.0  4.808581  0.000000  0.000000  4.808581  0.000000
13715.0  4.806186  0.000000  0.000000  4.806186  0.000000
13720.0  4.803788  0.000000  0.000000  4.803788  0.000000
13725.0  4.801388  0.000000  0.000000  4.801388  0.000000
13730.0  4.798985  0.000000  0.000000  4.798985  0.000000
13735.0  4.796580  0.000000  0.000000  4.796580  0.000000
13740.0  4.794171  0.000000  0.000000  4.794171  0.000000
13745.0  4.791761  0.000000  0.000000  4.791761  0.000000
13750.0  4.789349  0.000000  0.000000  4.789349  0.000000
13755.0  4.786934  0.000000  0.000000  4.786934  0.000000
13760.0  4.784517  0.000000  0.000000  4.784517  0.000000
13765.0  4.782097  0.000000  0.000000  4.782097  0.000000
13770.0  4.779675  0.000000  0.000000  4.779675  0.000000
13775.0  4.777251  0.000000  0.000000  4.777251  0.000000
13780.0  4.774824  0.000000  0.000000  4.774824  0.000000
13785.0  4.772394  0.000000  0.000000  4.772394  0.000000
13790.0  4.769962  0.000000  0.000000  4.769962  0.000000
13795.0  4.767529  0.000000  0.000000  4.767529  0.000000
13800.0  4.765093  0.000000  0.000000  4.765093  0.000000
13805.0  4.762655  0.000000  0.000000  4.762655  0.000000
13810.0  4.760214  0.000000  0.000000  4.760214  0.000000
13815.0  4.757770  0.000000  0.000000  4.757770  0.000000
13820.0  4.755324  0.000000  0.000000  4.755324  0.000000
13825.0  4.752876  0.000000  0.000000  4.752876  0.000000
13830.0  4.750427  0.000000  0.000000  4.750427  0.000000
13835.0  4.747974  0.000000  0.000000  4.747974  0.000000
13840.0  4.745520  0.000000  0.000000  4.745520  0.000000
13845.0  4.743063  0.000000  0.000000  4.743063  0.000000
13850.0  4.740604  0.000000  0.000000  4.740604  0.000000
13855.0  4.738143  0.000000  0.000000  4.738143  0.000000
13860.0  4.735680  0.000000  0.000000  4.735680  0.000000
13865.0  4.733213  0.000000  0.000000  4.733213  0.000000
13870.0  4.730746  0.000000  0.000000  4.730746  0.000000
13875.0  4.728275  0.000000  0.000000  4.728275  0.000000
13880.0  4.725803  0.000000  0.000000  4.725803  0.000000
13885.0  4.723329  0.000000  0.000000  4.723329  0.000000
13890.0  4.720852  0.000000  0.000000  4.720852  0.000000
13895.0  4.718373  0.000000  0.000000  4.718373  0.000000
13900.0  4.715892  0.000000  0.000000  4.715892  0.000000
13905.0  4.713408  0.000000  0.000000  4.713408  0.000000
13910.0  4.710924  0.000000  0.000000  4.710924  0.000000
13915.0  4.708436  0.000000  0.000000  4.708436  0.000000
13920.0  4.705946  0.000000  0.000000  4.705946  0.000000
13925.0  4.703454  0.000000  0.000000  4.703454  0.000000
13930.0  4.700961  0.000000  0.000000  4.700961  0.000000
13935.0  4.698464  0.000000  0.000000  4.698464  0.000000
13940.0  4.695967  0.000000  0.000000  4.695967  0.000000
13945.0  4.693466  0.000000  0.000000  4.693466  0.000000
13950.0  4.690964  0.000000  0.000000  4.690964  0.000000
13955.0  4.688459  0.000000  0.000000  4.688459  0.000000
13960.0  4.685953  0.000000  0.000000  4.685953  0.000000
13965.0  4.683445  0.000000  0.000000  4.683445  0.000000
13970.0  4.680934  0.000000  0.000000  4.680934  0.000000
13975.0  4.678422  0.000000  0.000000  4.678422  0.000000
13980.0  4.675908  0.000000  0.000000  4.675908  0.000000
13985.0  4.673391  0.000000  0.000000  4.673391  0.000000
13990.0  4.670873  0.000000  0.000000  4.670873  0.000000
13995.0  4.668352  0.000000  0.000000  4.668352  0.000000
14000.0  4.665829  0.000000  0.000000  4.665829  0.000000
14005.0  4.663305  0.000000  0.000000  4.663305  0.000000
14010.0  4.660779  0.000000  0.000000  4.660779  0.000000
14015.0  4.658250  0.000000  0.000000  4.658250  0.000000
14020.0  4.655720  0.000000  0.000000  4.655720  0.000000
14025.0  4.653187  0.000000  0.000000  4.653187  0.000000
14030.0  4.650653  0.000000  0.000000  4.650653  0.000000
14035.0  4.648117  0.000000  0.000000  4.648117  0.000000
14040.0  4.645578  0.000000  0.000000  4.645578  0.000000
14045.0  4.643038  0.000000  0.000000  4.643038  0.000000
14050.0  4.640496  0.000000  0.000000  4.640496  0.000000
14055.0  4.637953  0.000000  0.000000  4.637953  0.000000
14060.0  4.635407  0.000000  0.000000  4.635407  0.000000
14065.0  4.632859  0.000000  0.000000  4.632859  0.000000
14070.0  4.630310  0.000000  0.000000  4.630310  0.000000
14075.0  4.627758  0.000000  0.000000  4.627758  0.000000
14080.0  4.625205  0.000000  0.000000  4.625205  0.000000
14085.0  4.622649  0.000000  0.000000  4.622649  0.000000
14090.0  4.620092  0.000000  0.000000  4.620092  0.000000
14095.0  4.617534  0.000000  0.000000  4.617534  0.000000
14100.0  4.614973  0.000000  0.000000  4.614973  0.000000
14105.0  4.612411  0.000000  0.000000  4.612411  0.000000
14110.0  4.609847  0.000000  0.000000  4.609847  0.000000
14115.0  4.607281  0.000000  0.000000  4.607281  0.000000
14120.0  4.604712  0.000000  0.000000  4.604712  0.000000
14125.0  4.602143  0.000000  0.000000  4.602143  0.000000
14130.0  4.599571  0.000000  0.000000  4.599571  0.000000
14135.0  4.596998  0.000000  0.000000  4.596998  0.000000
14140.0  4.594423  0.000000  0.000000  4.594423  0.000000
14145.0  4.591847  0.000000  0.000000  4.591847  0.000000
14150.0  4.589269  0.000000  0.000000  4.589269  0.000000
14155.0  4.586688  0.000000  0.000000  4.586688  0.000000
14160.0  4.584106  0.000000  0.000000  4.584106  0.000000
14165.0  4.581522  0.000000  0.000000  4.581522  0.000000
14170.0  4.578937  0.000000  0.000000  4.578937  0.000000
14175.0  4.576350  0.000000  0.000000  4.576350  0.000000
14180.0  4.573761  0.000000  0.000000  4.573761  0.000000
14185.0  4.571171  0.000000  0.000000  4.571171  0.000000
14190.0  4.568579  0.000000  0.000000  4.568579  0.000000
14195.0  4.565986  0.000000  0.000000  4.565986  0.000000
14200.0  4.563390  0.000000  0.000000  4.563390  0.000000
14205.0  4.560793  0.000000  0.000000  4.560793  0.000000
14210.0  4.558194  0.000000  0.000000  4.558194  0.000000
14215.0  4.555594  0.000000  0.000000  4.555594  0.000000
14220.0  4.552992  0.000000  0.000000  4.552992  0.000000
14225.0  4.550389  0.000000  0.000000  4.550389  0.000000
14230.0  4.547783  0.000000  0.000000  4.547783  0.000000
14235.0  4.545177  0.000000  0.000000  4.545177  0.000000
14240.0  4.542568  0.000000  0.000000  4.542568  0.000000
14245.0  4.539958  0.000000  0.000000  4.539958  0.000000
14250.0  4.537346  0.000000  0.000000  4.537346  0.000000
14255.0  4.534733  0.000000  0.000000  4.534733  0.000000
14260.0  4.532119  0.000000  0.000000  4.532119  0.000000
14265.0  4.529503  0.000000  0.000000  4.529503  0.000000
14270.0  4.526886  0.000000  0.000000  4.526886  0.000000
14275.0  4.524266  0.000000  0.000000  4.524266  0.000000
14280.0  4.521645  0.000000  0.000000  4.521645  0.000000
14285.0  4.519022  0.000000  0.000000  4.519022  0.000000
14290.0  4.516399  0.000000  0.000000  4.516399  0.000000
14295.0  4.513774  0.000000  0.000000  4.513774  0.000000
14300.0  4.511147  0.000000  0.000000  4.511147  0.000000
14305.0  4.508519  0.000000  0.000000  4.508519  0.000000
14310.0  4.505889  0.000000  0.000000  4.505889  0.000000
14315.0  4.503258  0.000000  0.000000  4.503258  0.000000
14320.0  4.500626  0.000000  0.000000  4.500626  0.000000
14325.0  4.497992  0.000000  0.000000  4.497992  0.000000
14330.0  4.495356  0.000000  0.000000  4.495356  0.000000
14335.0  4.492718  0.000000  0.000000  4.492718  0.000000
14340.0  4.490080  0.000000  0.000000  4.490080  0.000000
14345.0  4.487441  0.000000  0.000000  4.487441  0.000000
14350.0  4.484799  0.000000  0.000000  4.484799  0.000000
14355.0  4.482157  0.000000  0.000000  4.482157  0.000000
14360.0  4.479513  0.000000  0.000000  4.479513  0.000000
14365.0  4.476868  0.000000  0.000000  4.476868  0.000000
14370.0  4.474221  0.000000  0.000000  4.474221  0.000000
14375.0  4.471572  0.000000  0.000000  4.471572  0.000000
14380.0  4.468923  0.000000  0.000000  4.468923  0.000000
14385.0  4.466272  0.000000  0.000000  4.466272  0.000000
14390.0  4.463620  0.000000  0.000000  4.463620  0.000000
14395.0  4.460967  0.000000  0.000000  4.460967  0.000000
14400.0  4.458312  0.000000  0.000000  4.458312  0.000000
14405.0  4.455656  0.000000  0.000000  4.455656  0.000000
14410.0  4.452999  0.000000  0.000000  4.452999  0.000000
14415.0  4.450340  0.000000  0.000000  4.450340  0.000000
14420.0  4.447680  0.000000  0.000000  4.447680  0.000000
14425.0  4.445018  0.000000  0.000000  4.445018  0.000000
14430.0  4.442356  0.000000  0.000000  4.442356  0.000000
14435.0  4.439692  0.000000  0.000000  4.439692  0.000000
14440.0  4.437027  0.000000  0.000000  4.437027  0.000000
14445.0  4.434361  0.000000  0.000000  4.434361  0.000000
14450.0  4.431694  0.000000  0.000000  4.431694  0.000000
14455.0  4.429025  0.000000  0.000000  4.429025  0.000000
14460.0  4.426355  0.000000  0.000000  4.426355  0.000000
14465.0  4.423684  0.000000  0.000000  4.423684  0.000000
14470.0  4.421011  0.000000  0.000000  4.421011  0.000000
14475.0  4.418337  0.000000  0.000000  4.418337  0.000000
14480.0  4.415663  0.000000  0.000000  4.415663  0.000000
14485.0  4.412987  0.000000  0.000000  4.412987  0.000000
14490.0  4.410309  0.000000  0.000000  4.410309  0.000000
14495.0  4.407631  0.000000  0.000000  4.407631  0.000000
14500.0  4.404952  0.000000  0.000000  4.404952  0.000000
14505.0  4.402272  0.000000  0.000000  4.402272  0.000000
14510.0  4.399590  0.000000  0.000000  4.399590  0.000000
14515.0  4.396907  0.000000  0.000000  4.396907  0.000000
14520.0  4.394223  0.000000  0.000000  4.394223  0.000000
14525.0  4.391538  0.000000  0.000000  4.391538  0.000000
14530.0  4.388852  0.000000  0.000000  4.388852  0.000000
14535.0  4.386165  0.000000  0.000000  4.386165  0.000000
14540.0  4.383476  0.000000  0.000000  4.383476  0.000000
14545.0  4.380786  0.000000  0.000000  4.380786  0.000000
14550.0  4.378096  0.000000  0.000000  4.378096  0.000000
14555.0  4.375405  0.000000  0.000000  4.375405  0.000000
14560.0  4.372713  0.000000  0.000000  4.372713  0.000000
14565.0  4.370018  0.000000  0.000000  4.370018  0.000000
14570.0  4.367324  0.000000  0.000000  4.367324  0.000000
14575.0  4.364628  0.000000  0.000000  4.364628  0.000000
14580.0  4.361932  0.000000  0.000000  4.361932  0.000000
14585.0  4.359234  0.000000  0.000000  4.359234  0.000000
14590.0  4.356535  0.000000  0.000000  4.356535  0.000000
14595.0  4.353835  0.000000  0.000000  4.353835  0.000000
14600.0  4.351134  0.000000  0.000000  4.351134  0.000000
14605.0  4.348433  0.000000  0.000000  4.348433  0.000000
14610.0  4.345730  0.000000  0.000000  4.345730  0.000000
14615.0  4.343027  0.000000  0.000000  4.343027  0.000000
14620.0  4.340322  0.000000  0.000000  4.340322  0.000000
14625.0  4.337616  0.000000  0.000000  4.337616  0.000000
14630.0  4.334910  0.000000  0.000000  4.334910  0.000000
14635.0  4.332203  0.000000  0.000000  4.332203  0.000000
14640.0  4.329494  0.000000  0.000000  4.329494  0.000000
14645.0  4.326786  0.000000  0.000000  4.326786  0.000000
14650.0  4.324075  0.000000  0.000000  4.324075  0.000000
14655.0  4.321364  0.000000  0.000000  4.321364  0.000000
14660.0  4.318652  0.000000  0.000000  4.318652  0.000000
14665.0  4.315939  0.000000  0.000000  4.315939  0.000000
14670.0  4.313226  0.000000  0.000000  4.313226  0.000000
14675.0  4.310512  0.000000  0.000000  4.310512  0.000000
14680.0  4.307796  0.000000  0.000000  4.307796  0.000000
14685.0  4.305080  0.000000  0.000000  4.305080  0.000000
14690.0  4.302363  0.000000  0.000000  4.302363  0.000000
14695.0  4.299645  0.000000  0.000000  4.299645  0.000000
14700.0  4.296926  0.000000  0.000000  4.296926  0.000000
14705.0  4.294207  0.000000  0.000000  4.294207  0.000000
14710.0  4.291487  0.000000  0.000000  4.291487  0.000000
14715.0  4.288766  0.000000  0.000000  4.288766  0.000000
14720.0  4.286044  0.000000  0.000000  4.286044  0.000000
14725.0  4.296946  0.000000  0.000000  4.283321  4.296946
14730.0  4.205661  0.000000  0.000000  4.280598  4.205661
14735.0  4.355478  0.000000  0.000000  4.277874  4.355478
14740.0  4.213785  0.000000  0.000000  4.275149  4.213785
14745.0  4.171384  0.000000  0.000000  4.272424  4.171384
14750.0  4.325441  0.000000  0.000000  4.269697  4.325441
14755.0  4.411010  0.000000  0.000000  4.266970  4.411010
14760.0  4.192281  0.000000  0.000000  4.264243  4.192281
14765.0  4.118616  0.000000  0.000000  4.261514  4.118616
14770.0  4.345054  0.000000  0.000000  4.258785  4.345054
14775.0  4.220699  0.000000  0.000000  4.256055  4.220699
14780.0  4.154967  0.000000  0.000000  4.253325  4.154967
14785.0  4.038520  0.000000  0.000000  4.250594  4.038520
14790.0  4.204606  0.000000  0.000000  4.247862  4.204606
14795.0  4.261271  0.000000  0.000000  4.245129  4.261271
14800.0  4.373685  0.000000  0.000000  4.242395  4.373685
14805.0  4.146852  0.000000  0.000000  4.239661  4.146852
14810.0  3.848064  0.000000  0.000000  4.236928  3.848064
14815.0  4.123976  0.000000  0.000000  4.234192  4.123976
14820.0  4.064092  0.000000  0.000000  4.231457  4.064092
14825.0  3.887125  0.000000  0.000000  4.228721  3.887125
14830.0  4.087939  0.000000  0.000000  4.225984  4.087939
14835.0  4.121490  0.000000  0.000000  4.223246  4.121490
14840.0  4.271955  0.000000  0.000000  4.220508  4.271955
14845.0  4.360047  0.000000  0.000000  4.217770  4.360047
14850.0  4.064347  0.000000  0.000000  4.215030  4.064347
14855.0  4.052987  0.000000  0.000000  4.212291  4.052987
14860.0  4.254167  0.000000  0.000000  4.209550  4.254167
14865.0  4.369542  0.000000  0.000000  4.206809  4.369542
14870.0  4.282921  0.000000  0.000000  4.204068  4.282921
14875.0  4.239616  0.000000  0.000000  4.201326  4.239616
14880.0  4.242798  0.000000  0.000000  4.198584  4.242798
14885.0  4.153365  0.000000  0.000000  4.195841  4.153365
14890.0  4.071006  0.000000  0.000000  4.193098  4.071006
14895.0  4.094398  0.000000  0.000000  4.190353  4.094398
14900.0  4.050210  0.000000  0.000000  4.187609  4.050210
14905.0  4.071745  0.000000  0.000000  4.184864  4.071745
14910.0  4.270384  0.000000  0.000000  4.182119  4.270384
14915.0  4.242600  0.000000  0.000000  4.179373  4.242600
14920.0  4.098440  0.000000  0.000000  4.176627  4.098440
14925.0  4.114568  0.000000  0.000000  4.173880  4.114568
14930.0  3.991861  0.000000  0.000000  4.171133  3.991861
14935.0  3.971594  0.000000  0.000000  4.168386  3.971594
14940.0  4.125980  0.000000  0.000000  4.165638  4.125980
14945.0  4.186782  0.000000  0.000000  4.162889  4.186782
14950.0  4.121501  0.000000  0.000000  4.160141  4.121501
14955.0  4.093065  0.000000  0.000000  4.157392  4.093065
14960.0  4.169165  0.000000  0.000000  4.154643  4.169165
14965.0  4.236731  0.000000  0.000000  4.151893  4.236731
14970.0  4.251360  0.000000  0.000000  4.149142  4.251360
14975.0  4.318199  0.000000  0.000000  4.146391  4.318199
14980.0  4.291142  0.000000  0.000000  4.143641  4.291142
14985.0  4.160391  0.000000  0.000000  4.140889  4.160391
14990.0  4.124737  0.000000  0.000000  4.138138  4.124737
14995.0  4.199334  0.000000  0.000000  4.135387  4.199334
15000.0  4.197632  0.000000  0.000000  4.132634  4.197632
15005.0  4.133541  0.000000  0.000000  4.129881  4.133541
15010.0  4.127857  0.000000  0.000000  4.127129  4.127857
15015.0  4.053651  0.000000  0.000000  4.124375  4.053651
15020.0  4.010904  0.000000  0.000000  4.121623  4.010904
15025.0  4.026318  0.000000  0.000000  4.118869  4.026318
15030.0  3.991824  0.000000  0.000000  4.116115  3.991824
15035.0  4.081960  0.000000  0.000000  4.113361  4.081960
15040.0  4.239894  0.000000  0.000000  4.110607  4.239894
15045.0  4.186446  0.000000  0.000000  4.107852  4.186446
15050.0  4.115579  0.000000  0.000000  4.105097  4.115579
15055.0  4.094457  0.000000  0.000000  4.102342  4.094457
15060.0  4.160284  0.000000  0.000000  4.099586  4.160284
15065.0  4.079555  0.000000  0.000000  4.096831  4.079555
15070.0  4.086606  0.000000  0.000000  4.094076  4.086606
